id,resource_type
635,resource_type 8
3459,resource_type 8
329,resource_type 8
13724,resource_type 8
5951,resource_type 8
5049,resource_type 8
14837,resource_type 8
1665,resource_type 8
2506,resource_type 8
13308,resource_type 8
13668,resource_type 8
6167,resource_type 8
6089,resource_type 8
10366,resource_type 8
13174,resource_type 8
1241,resource_type 8
1882,resource_type 8
10681,resource_type 8
8175,resource_type 8
6763,resource_type 8
9444,resource_type 8
4796,resource_type 8
11532,resource_type 8
11255,resource_type 8
8679,resource_type 8
15571,resource_type 8
4429,resource_type 8
11604,resource_type 2
338,resource_type 2
8326,resource_type 8
8327,resource_type 8
11503,resource_type 8
9890,resource_type 8
16457,resource_type 8
11166,resource_type 8
16495,resource_type 8
15415,resource_type 8
5400,resource_type 8
7150,resource_type 8
10584,resource_type 8
10400,resource_type 2
18213,resource_type 8
7565,resource_type 8
11965,resource_type 8
13009,resource_type 8
14138,resource_type 8
14286,resource_type 8
4846,resource_type 8
7479,resource_type 8
12130,resource_type 8
16258,resource_type 8
2161,resource_type 8
3499,resource_type 8
857,resource_type 3
888,resource_type 3
9548,resource_type 3
2178,resource_type 8
6956,resource_type 8
12005,resource_type 8
5691,resource_type 8
16943,resource_type 8
7619,resource_type 8
4853,resource_type 8
13936,resource_type 10
13936,resource_type 6
13936,resource_type 8
9867,resource_type 10
9867,resource_type 6
8211,resource_type 6
8983,resource_type 6
14474,resource_type 8
14474,resource_type 6
17227,resource_type 6
17227,resource_type 8
17227,resource_type 10
1184,resource_type 8
1184,resource_type 2
1184,resource_type 7
1184,resource_type 4
1074,resource_type 6
1074,resource_type 8
13012,resource_type 8
13012,resource_type 6
8649,resource_type 8
8649,resource_type 6
14985,resource_type 6
14985,resource_type 8
17362,resource_type 6
17362,resource_type 8
9542,resource_type 6
4562,resource_type 8
2455,resource_type 6
2455,resource_type 8
13370,resource_type 8
13370,resource_type 6
16729,resource_type 6
16729,resource_type 8
5129,resource_type 7
2236,resource_type 8
2236,resource_type 6
14106,resource_type 2
5248,resource_type 8
16506,resource_type 8
1095,resource_type 8
1010,resource_type 2
12834,resource_type 2
16576,resource_type 8
7216,resource_type 8
17981,resource_type 8
18308,resource_type 8
11606,resource_type 8
3756,resource_type 8
12937,resource_type 2
10748,resource_type 8
5528,resource_type 8
16103,resource_type 8
10212,resource_type 8
11060,resource_type 8
10892,resource_type 8
6431,resource_type 8
14822,resource_type 8
2384,resource_type 8
17060,resource_type 8
3678,resource_type 8
14236,resource_type 8
14539,resource_type 8
13107,resource_type 8
2624,resource_type 8
18199,resource_type 8
2198,resource_type 6
2198,resource_type 8
15744,resource_type 8
10618,resource_type 8
10618,resource_type 7
8823,resource_type 8
8823,resource_type 7
3183,resource_type 7
3183,resource_type 6
3183,resource_type 4
3183,resource_type 8
16013,resource_type 2
13393,resource_type 8
13393,resource_type 6
13393,resource_type 7
13232,resource_type 8
13232,resource_type 7
17475,resource_type 8
17475,resource_type 7
14834,resource_type 8
14834,resource_type 7
12243,resource_type 7
12243,resource_type 8
8162,resource_type 6
8162,resource_type 8
8162,resource_type 10
18075,resource_type 4
18075,resource_type 8
18075,resource_type 7
18075,resource_type 2
17497,resource_type 8
17110,resource_type 6
17110,resource_type 8
16823,resource_type 6
16823,resource_type 8
13338,resource_type 7
13338,resource_type 8
417,resource_type 8
417,resource_type 7
622,resource_type 8
622,resource_type 7
3167,resource_type 8
3167,resource_type 6
2382,resource_type 6
2382,resource_type 8
5054,resource_type 8
5054,resource_type 7
542,resource_type 7
9580,resource_type 8
9580,resource_type 6
14626,resource_type 7
14626,resource_type 8
4847,resource_type 7
4847,resource_type 8
15528,resource_type 8
1123,resource_type 8
1751,resource_type 8
1174,resource_type 2
1174,resource_type 8
8997,resource_type 8
12059,resource_type 2
18020,resource_type 8
15767,resource_type 8
13813,resource_type 8
554,resource_type 8
4372,resource_type 8
12061,resource_type 8
14523,resource_type 2
6027,resource_type 8
7508,resource_type 8
5350,resource_type 2
1341,resource_type 2
6981,resource_type 5
6981,resource_type 8
3335,resource_type 8
13493,resource_type 2
2538,resource_type 8
2044,resource_type 8
12050,resource_type 2
14296,resource_type 2
1486,resource_type 2
7355,resource_type 2
10904,resource_type 2
11502,resource_type 2
15935,resource_type 2
8367,resource_type 2
15261,resource_type 9
15261,resource_type 2
14114,resource_type 8
210,resource_type 9
210,resource_type 8
11059,resource_type 9
8988,resource_type 8
15729,resource_type 8
12418,resource_type 2
14739,resource_type 9
6938,resource_type 2
18499,resource_type 8
14267,resource_type 8
2900,resource_type 9
12884,resource_type 8
16054,resource_type 8
13736,resource_type 8
1771,resource_type 8
2543,resource_type 8
182,resource_type 8
3563,resource_type 2
3563,resource_type 8
5765,resource_type 8
5108,resource_type 8
1372,resource_type 2
1372,resource_type 8
1544,resource_type 2
17681,resource_type 8
15578,resource_type 8
5743,resource_type 8
17923,resource_type 8
17053,resource_type 8
5008,resource_type 8
2740,resource_type 8
6585,resource_type 8
17370,resource_type 8
15977,resource_type 8
2135,resource_type 8
264,resource_type 8
15086,resource_type 8
1840,resource_type 2
8457,resource_type 2
726,resource_type 2
14224,resource_type 8
244,resource_type 2
8169,resource_type 2
8513,resource_type 2
11990,resource_type 8
9738,resource_type 9
9738,resource_type 3
3474,resource_type 3
3474,resource_type 8
1389,resource_type 9
1389,resource_type 2
4070,resource_type 9
4070,resource_type 2
13200,resource_type 9
15120,resource_type 9
17547,resource_type 2
4395,resource_type 2
14287,resource_type 2
11699,resource_type 2
17229,resource_type 2
9997,resource_type 2
17840,resource_type 2
1807,resource_type 2
16004,resource_type 2
4901,resource_type 2
14548,resource_type 8
16980,resource_type 2
9172,resource_type 2
16775,resource_type 2
2427,resource_type 8
1320,resource_type 8
13760,resource_type 8
7488,resource_type 8
18520,resource_type 8
3931,resource_type 8
12629,resource_type 8
8312,resource_type 8
18294,resource_type 8
2617,resource_type 8
3151,resource_type 8
7699,resource_type 8
3811,resource_type 8
16863,resource_type 8
237,resource_type 8
1715,resource_type 8
3762,resource_type 8
10045,resource_type 8
11317,resource_type 8
10011,resource_type 8
15054,resource_type 8
18247,resource_type 8
3352,resource_type 8
10467,resource_type 8
5408,resource_type 8
69,resource_type 8
5077,resource_type 8
5554,resource_type 8
17506,resource_type 8
9264,resource_type 8
10429,resource_type 1
10429,resource_type 2
4831,resource_type 8
6073,resource_type 8
14390,resource_type 8
16129,resource_type 8
10172,resource_type 8
16273,resource_type 8
4760,resource_type 8
10148,resource_type 8
18268,resource_type 8
17263,resource_type 9
8962,resource_type 9
6604,resource_type 2
8906,resource_type 8
8906,resource_type 9
2884,resource_type 9
4474,resource_type 9
2355,resource_type 9
8406,resource_type 9
10304,resource_type 9
7604,resource_type 9
18021,resource_type 8
12588,resource_type 8
11829,resource_type 8
13362,resource_type 8
1143,resource_type 8
17937,resource_type 8
13352,resource_type 8
7064,resource_type 8
5918,resource_type 8
5459,resource_type 8
16034,resource_type 8
15989,resource_type 8
17542,resource_type 8
8828,resource_type 8
8524,resource_type 8
16986,resource_type 8
16677,resource_type 8
7418,resource_type 2
7418,resource_type 8
11631,resource_type 8
8683,resource_type 8
3584,resource_type 8
7588,resource_type 8
9592,resource_type 8
9516,resource_type 8
10201,resource_type 8
4870,resource_type 8
2616,resource_type 8
2522,resource_type 8
10527,resource_type 8
17814,resource_type 8
16999,resource_type 8
6720,resource_type 8
12341,resource_type 8
8744,resource_type 8
2101,resource_type 8
7068,resource_type 8
11343,resource_type 8
9533,resource_type 8
4512,resource_type 8
2897,resource_type 8
286,resource_type 8
7768,resource_type 8
8331,resource_type 8
17237,resource_type 8
10,resource_type 8
13743,resource_type 8
5251,resource_type 8
8191,resource_type 8
8267,resource_type 8
16959,resource_type 8
3253,resource_type 8
13930,resource_type 8
135,resource_type 8
15481,resource_type 8
998,resource_type 8
12591,resource_type 8
10100,resource_type 8
3915,resource_type 8
5933,resource_type 8
5894,resource_type 8
4587,resource_type 8
3021,resource_type 8
13032,resource_type 8
3528,resource_type 8
1990,resource_type 8
6792,resource_type 8
10026,resource_type 8
266,resource_type 8
13243,resource_type 8
122,resource_type 8
13057,resource_type 8
15164,resource_type 8
7898,resource_type 8
17889,resource_type 8
840,resource_type 3
16045,resource_type 3
16045,resource_type 8
12325,resource_type 2
8223,resource_type 2
17450,resource_type 8
15190,resource_type 8
4915,resource_type 2
7062,resource_type 8
7062,resource_type 6
1050,resource_type 8
1050,resource_type 6
10287,resource_type 6
10287,resource_type 8
10111,resource_type 8
17965,resource_type 8
9931,resource_type 6
9931,resource_type 10
9931,resource_type 8
8480,resource_type 7
8480,resource_type 8
9307,resource_type 6
3326,resource_type 6
3326,resource_type 8
10625,resource_type 7
4343,resource_type 8
4343,resource_type 7
5192,resource_type 2
5192,resource_type 4
5192,resource_type 7
12053,resource_type 8
12053,resource_type 6
16476,resource_type 8
16476,resource_type 6
13495,resource_type 6
13495,resource_type 8
239,resource_type 6
1137,resource_type 6
15264,resource_type 6
15264,resource_type 8
218,resource_type 6
545,resource_type 4
545,resource_type 8
5704,resource_type 6
5704,resource_type 8
5704,resource_type 4
10447,resource_type 8
10447,resource_type 6
11519,resource_type 6
11519,resource_type 8
12877,resource_type 8
12877,resource_type 6
7129,resource_type 6
7129,resource_type 8
1689,resource_type 6
1689,resource_type 8
3371,resource_type 8
13023,resource_type 8
12222,resource_type 8
16911,resource_type 8
17476,resource_type 8
17652,resource_type 8
6681,resource_type 8
6631,resource_type 8
1440,resource_type 8
10785,resource_type 8
14324,resource_type 8
12755,resource_type 8
2799,resource_type 8
10814,resource_type 8
3607,resource_type 8
10139,resource_type 2
15938,resource_type 8
4754,resource_type 8
11292,resource_type 8
4316,resource_type 8
11008,resource_type 8
8692,resource_type 8
4027,resource_type 8
10838,resource_type 8
2814,resource_type 8
7729,resource_type 8
15295,resource_type 8
6285,resource_type 8
5434,resource_type 2
6708,resource_type 8
7703,resource_type 8
15534,resource_type 8
10628,resource_type 8
8324,resource_type 8
16417,resource_type 8
18322,resource_type 8
10822,resource_type 8
12358,resource_type 8
1878,resource_type 8
9630,resource_type 8
5824,resource_type 8
5016,resource_type 8
17705,resource_type 8
9518,resource_type 8
2614,resource_type 8
13310,resource_type 8
15955,resource_type 8
7598,resource_type 8
1237,resource_type 8
17085,resource_type 8
8727,resource_type 8
4294,resource_type 8
7002,resource_type 8
12768,resource_type 8
16474,resource_type 8
3557,resource_type 8
584,resource_type 8
11256,resource_type 8
15199,resource_type 8
15199,resource_type 2
13459,resource_type 8
3656,resource_type 8
11124,resource_type 8
10069,resource_type 8
11421,resource_type 8
11421,resource_type 2
12390,resource_type 8
2844,resource_type 8
15437,resource_type 8
4236,resource_type 8
10960,resource_type 8
13777,resource_type 8
16423,resource_type 8
4052,resource_type 8
11046,resource_type 8
9968,resource_type 8
17067,resource_type 8
2308,resource_type 8
11192,resource_type 8
15993,resource_type 8
11673,resource_type 8
11611,resource_type 8
12545,resource_type 8
3876,resource_type 8
16930,resource_type 8
7812,resource_type 8
7642,resource_type 8
7999,resource_type 8
10227,resource_type 8
16563,resource_type 8
616,resource_type 8
10504,resource_type 8
9460,resource_type 8
10828,resource_type 8
7400,resource_type 6
7400,resource_type 8
16905,resource_type 10
16905,resource_type 8
14415,resource_type 10
14415,resource_type 6
14415,resource_type 8
3585,resource_type 10
3585,resource_type 6
11788,resource_type 10
11788,resource_type 6
7316,resource_type 8
9938,resource_type 2
9938,resource_type 4
9938,resource_type 7
13636,resource_type 8
13636,resource_type 6
8832,resource_type 8
8832,resource_type 6
6105,resource_type 8
6306,resource_type 4
6306,resource_type 8
16233,resource_type 6
12628,resource_type 6
12628,resource_type 8
11015,resource_type 8
5830,resource_type 8
10502,resource_type 8
12254,resource_type 8
15306,resource_type 8
15780,resource_type 8
3632,resource_type 8
10699,resource_type 8
11729,resource_type 8
4452,resource_type 2
4501,resource_type 2
14541,resource_type 8
964,resource_type 8
881,resource_type 8
5347,resource_type 8
7337,resource_type 8
8453,resource_type 8
15895,resource_type 2
7483,resource_type 8
28,resource_type 8
7789,resource_type 8
7789,resource_type 2
17226,resource_type 8
7382,resource_type 2
10991,resource_type 2
1404,resource_type 2
573,resource_type 2
6592,resource_type 2
13285,resource_type 2
8594,resource_type 2
1185,resource_type 2
10774,resource_type 2
15398,resource_type 2
15891,resource_type 2
9619,resource_type 2
598,resource_type 2
10663,resource_type 2
10753,resource_type 2
14263,resource_type 2
8970,resource_type 2
11445,resource_type 2
16536,resource_type 2
13220,resource_type 2
13441,resource_type 2
580,resource_type 2
11491,resource_type 2
7524,resource_type 2
17922,resource_type 8
6065,resource_type 8
6854,resource_type 8
1595,resource_type 8
2583,resource_type 8
695,resource_type 8
3427,resource_type 8
13409,resource_type 8
11025,resource_type 8
4450,resource_type 8
13157,resource_type 8
9586,resource_type 8
7902,resource_type 8
16884,resource_type 8
1226,resource_type 8
13152,resource_type 8
9797,resource_type 8
3250,resource_type 8
11901,resource_type 8
2950,resource_type 8
17016,resource_type 8
15123,resource_type 8
7300,resource_type 8
14729,resource_type 8
8229,resource_type 8
540,resource_type 8
13533,resource_type 8
11233,resource_type 8
9856,resource_type 8
7040,resource_type 8
7282,resource_type 8
1451,resource_type 8
5968,resource_type 8
5797,resource_type 8
15382,resource_type 8
15275,resource_type 8
4479,resource_type 8
4479,resource_type 2
7696,resource_type 8
3307,resource_type 8
10885,resource_type 8
6046,resource_type 8
1423,resource_type 8
8433,resource_type 8
2363,resource_type 8
4551,resource_type 8
4357,resource_type 8
15346,resource_type 8
18551,resource_type 8
17001,resource_type 8
5535,resource_type 8
16010,resource_type 8
13986,resource_type 8
3018,resource_type 8
9403,resource_type 8
16197,resource_type 8
15012,resource_type 8
4432,resource_type 8
4671,resource_type 8
